updated_at,series_id,user_id,type,series_name,watch_count,created_at,uuid,type-uuid-n,watches,rewatch_count,follow_date_range_key,entity_type,movie_name,release_date_range_key,release_date,alpha_range_key,runtime,season_number,series_uuid,episode_id,watch_date,episode_number,watched_episode_range_key,total_series_runtime,total_movies_runtime,watch_date_range_key,unitarian,country
2021-09-17 01:20:15,330374,13991889,watch,Atypical,,2021-09-17 01:20:15,86135b50-5095-4fb4-ba9e-9b92a44d778c,watch-86135b50-5095-4fb4-ba9e-9b92a44d778c-0,,,,episode,,,,,2040,4,1b942384-17aa-4ad6-b3f2-1e0fdece066f,8513232,1631841615,2,watched-episode-1b942384-17aa-4ad6-b3f2-1e0fdece066f-86135b50-5095-4fb4-ba9e-9b92a44d778c,,,watch-date-1631841615,true,us
2020-03-31 16:10:08,,13991889,watch,,,2020-03-31 16:10:08,86376076-f75c-47af-aacd-cc7f0681b718,watch-86376076-f75c-47af-aacd-cc7f0681b718-0,,0,,movie,Ben 10: Alien Swarm,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-05-13 05:25:21,347734,13991889,watch,Super Dragon Ball Heroes,,2021-05-13 05:25:21,86a7b12d-cb25-4ac9-a188-f5219001adce,watch-86a7b12d-cb25-4ac9-a188-f5219001adce-0,,,,episode,,,,,,4,a91c09d6-e687-4094-9290-206ae8c0cd75,8363234,1620883521,3,watched-episode-a91c09d6-e687-4094-9290-206ae8c0cd75-86a7b12d-cb25-4ac9-a188-f5219001adce,,,watch-date-1620883521,true,us
2020-07-24 18:22:15,,13991889,watch,,,2020-07-24 18:22:15,86dca86b-b9b9-460f-91cd-48d8513fd064,watch-86dca86b-b9b9-460f-91cd-48d8513fd064-0,,0,,movie,The Kissing Booth 2,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-07-31 16:21:49,305074,13991889,watch,My Hero Academia,,2021-07-31 16:21:49,87749d30-59de-481b-b204-d5cf58de55d5,watch-87749d30-59de-481b-b204-d5cf58de55d5-0,,,,episode,,,,,1500,5,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,8329806,1627748509,18,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-87749d30-59de-481b-b204-d5cf58de55d5,,,watch-date-1627748509,true,us
2021-02-09 04:39:52,,13991889,watch,,,2021-02-09 04:39:52,87a5124e-3eca-43fe-8667-7bcab6ada01e,watch-87a5124e-3eca-43fe-8667-7bcab6ada01e-0,,,,movie,Wonder Woman 1984,watch-release-date-2021-02-11,2021-02-11 00:00:00,watch-alpha-wonder-woman-1984,,,,,,,,,,watch-date-1612845592,,AR
2021-06-26 16:18:07,279831,13991889,watch,Parasyte -the maxim-,,2021-06-26 16:18:07,88ad1b0b-a3ce-4c23-bbff-b86ff44ed756,watch-88ad1b0b-a3ce-4c23-bbff-b86ff44ed756-0,,,,episode,,,,,,1,e04658af-ac15-450b-8bde-faa6e2d97950,5031444,1624724287,5,watched-episode-e04658af-ac15-450b-8bde-faa6e2d97950-88ad1b0b-a3ce-4c23-bbff-b86ff44ed756,,,watch-date-1624724287,true,us
2019-08-10 06:07:01,,13991889,watch,,,2019-08-10 06:07:01,88b5eeea-84da-41a2-ae5a-3cec6ec49696,watch-88b5eeea-84da-41a2-ae5a-3cec6ec49696-0,,0,,movie,Life of Pi,,,,,,,,,,,,,,,
2020-12-17 05:47:47,349643,13991889,watch,Hilda,,2020-12-17 05:47:47,88e5c08f-c29a-47f4-b1f1-f011fa1a266a,watch-88e5c08f-c29a-47f4-b1f1-f011fa1a266a-0,,,,episode,,,,,,2,c41bc231-1f55-46c2-b458-ef93309eef32,8051749,1608184067,3,watched-episode-c41bc231-1f55-46c2-b458-ef93309eef32-88e5c08f-c29a-47f4-b1f1-f011fa1a266a,,,watch-date-1608184067,true,us
2019-08-10 05:50:53,,13991889,watch,,,2019-08-10 05:50:53,892577e5-13de-45db-ad3b-be59bcb6df9b,watch-892577e5-13de-45db-ad3b-be59bcb6df9b-0,,0,,movie,I Am Legend,,,,,,,,,,,,,,,
2020-06-20 04:55:32,,13991889,watch,,,2020-06-20 04:55:32,893c636e-f7d2-4646-875f-872940c37cdb,watch-893c636e-f7d2-4646-875f-872940c37cdb-0,,0,,movie,The Lion King II: Simba's Pride,,0001-01-01 00:00:00,,,,,,,,,,,,,
2019-08-10 05:49:47,,13991889,watch,,,2019-08-10 05:49:47,895851b6-d9e1-49c6-b90d-7197d651a169,watch-895851b6-d9e1-49c6-b90d-7197d651a169-0,,0,,movie,Logan,,,,,,,,,,,,,,,
2021-07-10 15:45:27,381016,13991889,watch,Biohackers,,2021-07-10 15:45:27,896eb512-05e4-47f3-a01c-85787ab5b23d,watch-896eb512-05e4-47f3-a01c-85787ab5b23d-0,,,,episode,,,,,,2,9b95280b-8b39-45f9-85bb-f8614c5b653d,8463430,1625931927,1,watched-episode-9b95280b-8b39-45f9-85bb-f8614c5b653d-896eb512-05e4-47f3-a01c-85787ab5b23d,,,watch-date-1625931927,true,us
2019-08-10 05:48:37,,13991889,watch,,,2019-08-10 05:48:37,8a142746-1fad-4c07-91c1-4cf970940c33,watch-8a142746-1fad-4c07-91c1-4cf970940c33-0,,0,,movie,Bird Box,,,,,,,,,,,,,,,
2020-09-03 18:54:09,,13991889,watch,,,2020-09-03 18:54:09,8a34831a-3e1e-4423-b3d8-099756ad4cb1,watch-8a34831a-3e1e-4423-b3d8-099756ad4cb1-0,,0,,movie,悟空外伝！勇気の証しは四星球,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-08-18 14:24:32,393810,13991889,watch,Record of Ragnarok,,2021-08-18 14:24:32,8a4bb979-5752-44e5-80e5-b63e56338bec,watch-8a4bb979-5752-44e5-80e5-b63e56338bec-0,,,,episode,,,,,1500,1,37358331-3dd5-4503-afb3-d63ddf158cd4,8481732,1629296672,10,watched-episode-37358331-3dd5-4503-afb3-d63ddf158cd4-8a4bb979-5752-44e5-80e5-b63e56338bec,,,watch-date-1629296672,true,us
2019-08-10 05:57:11,,13991889,watch,,,2019-08-10 05:57:11,8a52bdb3-2b9d-4c9c-b91b-82de7113d8c8,watch-8a52bdb3-2b9d-4c9c-b91b-82de7113d8c8-0,,0,,movie,Percy Jackson & the Olympians: The Lightning Thief,,,,,,,,,,,,,,,
2020-10-10 18:17:24,,13991889,watch,,,2020-10-10 18:17:24,8a55f87a-b715-4e70-b828-b22be24d4a95,watch-8a55f87a-b715-4e70-b828-b22be24d4a95-0,,0,,movie,Once Upon a Deadpool,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-05-07 03:46:12,305074,13991889,watch,My Hero Academia,,2021-05-07 03:46:12,8a9bdb6c-3370-4e35-818d-fc2fc7467651,watch-8a9bdb6c-3370-4e35-818d-fc2fc7467651-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7453195,1620359172,8,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-8a9bdb6c-3370-4e35-818d-fc2fc7467651,,,watch-date-1620359172,true,us
2020-12-17 05:47:52,368452,13991889,watch,Inside Bill's Brain: Decoding Bill Gates,,2020-12-17 05:47:52,8aeccb14-2ed7-4e91-b585-6ae1fdf07604,watch-8aeccb14-2ed7-4e91-b585-6ae1fdf07604-0,,,,episode,,,,,,1,fc413b42-259c-4444-96c7-ccc578308830,7328942,1608184072,3,watched-episode-fc413b42-259c-4444-96c7-ccc578308830-8aeccb14-2ed7-4e91-b585-6ae1fdf07604,,,watch-date-1608184072,true,us
2019-08-10 05:49:05,,13991889,watch,,,2019-08-10 05:49:05,8b180a17-b645-4e14-ab25-e50e7a68a7a1,watch-8b180a17-b645-4e14-ab25-e50e7a68a7a1-0,,0,,movie,Tarzan,,,,,,,,,,,,,,,
2019-08-10 06:06:40,,13991889,watch,,,2019-08-10 06:06:40,8b24570f-e6b1-4271-9f74-f6ea0bedb1eb,watch-8b24570f-e6b1-4271-9f74-f6ea0bedb1eb-0,,0,,movie,Justice League,,,,,,,,,,,,,,,
2020-07-16 21:31:53,,13991889,watch,,,2020-07-16 21:31:53,8b817b98-e287-4994-9caf-88a44592c6b8,watch-8b817b98-e287-4994-9caf-88a44592c6b8-0,,0,,movie,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,,0001-01-01 00:00:00,,,,,,,,,,,,,
2019-08-10 05:50:25,,13991889,watch,,,2019-08-10 05:50:25,8b9f98b4-5ad6-4aed-b2d5-82f478dcd822,watch-8b9f98b4-5ad6-4aed-b2d5-82f478dcd822-0,,0,,movie,Pirates of the Caribbean: Dead Man's Chest,,,,,,,,,,,,,,,
2019-08-10 05:59:43,,13991889,watch,,,2019-08-10 05:59:43,8bcd83b4-2692-4fd6-83dc-0135b507fba7,watch-8bcd83b4-2692-4fd6-83dc-0135b507fba7-0,,0,,movie,The Kissing Booth,,,,,,,,,,,,,,,
2021-06-26 15:00:46,305074,13991889,watch,My Hero Academia,,2021-06-26 15:00:46,8c097e15-850e-4a45-ab0e-23d2137743c8,watch-8c097e15-850e-4a45-ab0e-23d2137743c8-0,,,,episode,,,,,,5,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,8329802,1624719646,14,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-8c097e15-850e-4a45-ab0e-23d2137743c8,,,watch-date-1624719646,true,us
2021-10-16 04:43:47,398193,13991889,watch,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,,2021-10-16 04:43:47,8c4dc4ff-fe0a-4aa7-a397-88c26aef5efe,watch-8c4dc4ff-fe0a-4aa7-a397-88c26aef5efe-0,,,,episode,,,,,1440,1,2dd409ed-5907-4452-b39b-56e1ed70c376,8740112,1634359427,2,watched-episode-2dd409ed-5907-4452-b39b-56e1ed70c376-8c4dc4ff-fe0a-4aa7-a397-88c26aef5efe,,,watch-date-1634359427,true,us
2021-11-01 06:22:02,348545,13991889,watch,Demon Slayer: Kimetsu no Yaiba,,2021-11-01 06:22:02,8d0ec8be-f54b-4c51-adc2-3340878f2ab0,watch-8d0ec8be-f54b-4c51-adc2-3340878f2ab0-0,,,,episode,,,,,1440,2,015f238e-e893-4c3a-973a-674eb2a1df87,8747423,1635747722,2,watched-episode-015f238e-e893-4c3a-973a-674eb2a1df87-8d0ec8be-f54b-4c51-adc2-3340878f2ab0,,,watch-date-1635747722,true,us
2019-08-10 05:55:04,,13991889,watch,,,2019-08-10 05:55:04,8d85df5b-0ffb-450a-a32e-7eab9665366a,watch-8d85df5b-0ffb-450a-a32e-7eab9665366a-0,,0,,movie,Hancock,,,,,,,,,,,,,,,
2021-04-24 19:44:40,348545,13991889,watch,Demon Slayer: Kimetsu no Yaiba,,2021-04-24 19:44:40,8e051a80-3668-476f-a34b-4439ce189206,watch-8e051a80-3668-476f-a34b-4439ce189206-0,,,,episode,,,,,,1,015f238e-e893-4c3a-973a-674eb2a1df87,7222646,1619293480,20,watched-episode-015f238e-e893-4c3a-973a-674eb2a1df87-8e051a80-3668-476f-a34b-4439ce189206,,,watch-date-1619293480,true,us
2019-08-10 05:47:27,,13991889,watch,,,2019-08-10 05:47:27,8e76c65a-9440-4e12-9ffa-84a4c2fb958c,watch-8e76c65a-9440-4e12-9ffa-84a4c2fb958c-0,,0,,movie,The Mask,,,,,,,,,,,,,,,
2019-08-10 06:02:42,,13991889,watch,,,2019-08-10 06:02:42,8e93fce5-38fd-478a-9329-b7f922fcc4af,watch-8e93fce5-38fd-478a-9329-b7f922fcc4af-0,,0,,movie,Lara Croft: Tomb Raider,,,,,,,,,,,,,,,
2021-09-11 14:05:28,305074,13991889,watch,My Hero Academia,,2021-09-11 14:05:28,8ecdeaf5-495a-4af4-aff6-66c6d31cc2d2,watch-8ecdeaf5-495a-4af4-aff6-66c6d31cc2d2-0,,,,episode,,,,,1500,5,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,8329811,1631369128,23,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-8ecdeaf5-495a-4af4-aff6-66c6d31cc2d2,,,watch-date-1631369128,true,us
2022-12-20 03:50:27,,13991889,watch,,,2022-12-20 03:50:27,8ed79c61-2216-477a-a52e-871d7895ca2b,watch-8ed79c61-2216-477a-a52e-871d7895ca2b-0,,,,movie,Avatar: The Way of Water,watch-release-date-2022-12-09,2022-12-09 00:00:00,watch-alpha-avatar-the-way-of-water,11520,,,,,,,,,watch-date-1671508227,,AR
2021-02-21 22:32:27,267440,13991889,watch,Attack on Titan,,2021-02-21 22:32:27,8f145769-084b-46a9-8474-69ec61780fbb,watch-8f145769-084b-46a9-8474-69ec61780fbb-0,,,,episode,,,,,,0,3adddd30-319a-4e47-bb54-fa22d92aa5e1,4546796,1613946747,1,watched-episode-3adddd30-319a-4e47-bb54-fa22d92aa5e1-8f145769-084b-46a9-8474-69ec61780fbb,,,watch-date-1613946747,true,us
2021-04-17 19:57:36,348545,13991889,watch,Demon Slayer: Kimetsu no Yaiba,,2021-04-17 19:57:36,8f355da8-c834-45f3-8d21-2b5b8102552d,watch-8f355da8-c834-45f3-8d21-2b5b8102552d-0,,,,episode,,,,,,1,015f238e-e893-4c3a-973a-674eb2a1df87,7081360,1618689456,5,watched-episode-015f238e-e893-4c3a-973a-674eb2a1df87-8f355da8-c834-45f3-8d21-2b5b8102552d,,,watch-date-1618689456,true,us
2021-08-10 20:23:11,393810,13991889,watch,Record of Ragnarok,,2021-08-10 20:23:11,902ff3e6-df5a-4931-af65-bd0951a8404b,watch-902ff3e6-df5a-4931-af65-bd0951a8404b-0,,,,episode,,,,,1500,1,37358331-3dd5-4503-afb3-d63ddf158cd4,8481727,1628626991,5,watched-episode-37358331-3dd5-4503-afb3-d63ddf158cd4-902ff3e6-df5a-4931-af65-bd0951a8404b,,,watch-date-1628626991,true,us
2019-08-10 05:45:09,,13991889,watch,,,2019-08-10 05:45:09,903a576e-a716-4abc-b69b-3a1003d9d5af,watch-903a576e-a716-4abc-b69b-3a1003d9d5af-0,,0,,movie,The Devil Wears Prada,,,,,,,,,,,,,,,
2019-08-10 06:05:15,,13991889,watch,,,2019-08-10 06:05:15,907c43d4-92e7-4351-8662-d679bbfa1dba,watch-907c43d4-92e7-4351-8662-d679bbfa1dba-0,,0,,movie,The King's Man,,,,,,,,,,,,,,,
2022-02-22 23:54:30,,13991889,watch,,,2022-02-22 23:54:30,90939db3-4946-4d56-ac42-21660616df35,watch-90939db3-4946-4d56-ac42-21660616df35-0,,,,movie,劇場版 七つの大罪 光に呪われし者たち,watch-release-date-2021-10-01,2021-10-01 00:00:00,watch-alpha-the-seven-deadly-sins-cursed-by-light,4740,,,,,,,,,watch-date-1645574070,,US
2019-08-10 05:47:35,,13991889,watch,,,2019-08-10 05:47:35,9095e0da-6662-4820-a3a1-4e1fe52638f4,watch-9095e0da-6662-4820-a3a1-4e1fe52638f4-0,,0,,movie,Thor: The Dark World,,,,,,,,,,,,,,,
2021-01-02 00:50:54,81797,13991889,watch,One Piece,,2021-01-02 00:50:54,90f20c80-4867-4abf-93a7-af8e3db602f8,watch-90f20c80-4867-4abf-93a7-af8e3db602f8-0,,,,episode,,,,,,1,9851e41d-c538-44a9-a656-46de8a59471e,361896,1609548654,8,watched-episode-9851e41d-c538-44a9-a656-46de8a59471e-90f20c80-4867-4abf-93a7-af8e3db602f8,,,watch-date-1609548654,true,us
2026-05-18 01:28:08,,13991889,watch,,,2026-05-18 01:28:08,9101d670-0e18-4b3b-846a-e1134fe557cb,watch-9101d670-0e18-4b3b-846a-e1134fe557cb-0,,,,movie,Mortal Kombat II,watch-release-date-2026-05-08,2026-05-08 00:00:00,watch-alpha-mortal-kombat-ii,6960,,,,,,,,,watch-date-1779067688,,US
2024-03-03 23:24:24,,13991889,watch,,,2024-03-03 23:24:24,91b6f09c-ef66-4f73-8fb9-07ef87fc608b,watch-91b6f09c-ef66-4f73-8fb9-07ef87fc608b-0,,,,movie,Spaceman,watch-release-date-2024-03-01,2024-03-01 00:00:00,watch-alpha-spaceman,,,,,,,,,,watch-date-1709508264,,AR
2021-01-02 04:09:06,,13991889,watch,,,2021-01-02 04:09:06,91e579c9-7b9f-49a2-b63b-1e165f79d50b,watch-91e579c9-7b9f-49a2-b63b-1e165f79d50b-0,,,,movie,Soul,watch-release-date-2020-12-25,2020-12-25 00:00:00,watch-alpha-soul,,,,,,,,,,watch-date-1609560546,,AR
2020-07-26 18:06:09,,13991889,watch,,,2020-07-26 18:06:09,933b0f93-48f4-420c-97c5-b7d02a7bb284,watch-933b0f93-48f4-420c-97c5-b7d02a7bb284-0,,0,,movie,Annihilation,,0001-01-01 00:00:00,,,,,,,,,,,,,
2019-08-10 05:44:13,,13991889,watch,,,2019-08-10 05:44:13,935896b6-e802-4781-97f5-bd7bb66b4162,watch-935896b6-e802-4781-97f5-bd7bb66b4162-0,,0,,movie,Deadpool 2,,,,,,,,,,,,,,,
2019-08-10 06:01:04,,13991889,watch,,,2019-08-10 06:01:04,93787a9c-2a57-4db9-a8ea-1a4b4dc45624,watch-93787a9c-2a57-4db9-a8ea-1a4b4dc45624-0,,0,,movie,Stuart Little,,,,,,,,,,,,,,,
2021-07-06 18:17:27,279831,13991889,watch,Parasyte -the maxim-,,2021-07-06 18:17:27,9407a340-705e-4af3-b145-6d3b96325c3f,watch-9407a340-705e-4af3-b145-6d3b96325c3f-0,,,,episode,,,,,,1,e04658af-ac15-450b-8bde-faa6e2d97950,5037907,1625595447,21,watched-episode-e04658af-ac15-450b-8bde-faa6e2d97950-9407a340-705e-4af3-b145-6d3b96325c3f,,,watch-date-1625595447,true,us
2021-06-24 05:07:06,376751,13991889,watch,The Daily Life of the Immortal King,,2021-06-24 05:07:06,94254a96-e083-4fb7-9404-76ddeb2e7ffa,watch-94254a96-e083-4fb7-9404-76ddeb2e7ffa-0,,,,episode,,,,,,1,97fa280e-6382-4ddf-ac69-bac712f946d6,7580590,1624511226,7,watched-episode-97fa280e-6382-4ddf-ac69-bac712f946d6-94254a96-e083-4fb7-9404-76ddeb2e7ffa,,,watch-date-1624511226,true,us
2021-06-22 06:39:24,275274,13991889,watch,Rick and Morty,,2021-06-22 06:39:24,9460a393-df77-46fc-a6fd-20c3a22e28e3,watch-9460a393-df77-46fc-a6fd-20c3a22e28e3-0,,,,episode,,,,,,5,c89b7b03-cb1f-4776-b5ea-374263ce2310,8318242,1624343964,1,watched-episode-c89b7b03-cb1f-4776-b5ea-374263ce2310-9460a393-df77-46fc-a6fd-20c3a22e28e3,,,watch-date-1624343964,true,us
2021-09-11 16:55:38,343913,13991889,watch,Grand Blue Dreaming,,2021-09-11 16:55:38,946e776d-062e-41a3-8493-0f1386b96f2c,watch-946e776d-062e-41a3-8493-0f1386b96f2c-0,,,,episode,,,,,1500,1,3f34594c-8d53-40b8-af9e-1a444cb89900,6768664,1631379338,11,watched-episode-3f34594c-8d53-40b8-af9e-1a444cb89900-946e776d-062e-41a3-8493-0f1386b96f2c,,,watch-date-1631379338,true,us
2020-09-18 19:30:09,,13991889,watch,,,2020-09-18 19:30:09,94cac0c2-5785-49ce-a253-770447bce8a8,watch-94cac0c2-5785-49ce-a253-770447bce8a8-0,,0,,movie,,,0001-01-01 00:00:00,,,,,,,,,,,,,
2023-08-28 23:03:07,,13991889,watch,,,2023-08-28 23:03:07,94d3fa95-f83d-42ad-ba65-06bfa022feb0,watch-94d3fa95-f83d-42ad-ba65-06bfa022feb0-0,,,,movie,Insidious: The Red Door,watch-release-date-2023-07-20,2023-07-20 00:00:00,watch-alpha-insidious-the-red-door,6420,,,,,,,,,watch-date-1693263787,,AR
2025-05-27 00:07:58,,13991889,watch,,,2025-05-27 00:07:58,951b225b-6740-40f9-b15d-4b970466b283,watch-951b225b-6740-40f9-b15d-4b970466b283-0,,,,movie,Lilo & Stitch,watch-release-date-2025-05-23,2025-05-23 00:00:00,watch-alpha-lilo-&-stitch,6480,,,,,,,,,watch-date-1748304478,,US
2020-12-11 03:23:10,78831,13991889,watch,Drawn Together,,2020-12-11 03:23:10,95abe933-02bb-487c-be0a-e4cd32740805,watch-95abe933-02bb-487c-be0a-e4cd32740805-0,,,,episode,,,,,,3,40652d64-ab6f-4708-a334-f9195176d942,310544,1607656990,4,watched-episode-40652d64-ab6f-4708-a334-f9195176d942-95abe933-02bb-487c-be0a-e4cd32740805,,,watch-date-1607656990,true,us
2021-02-28 04:06:42,377543,13991889,watch,JUJUTSU KAISEN,,2021-02-28 04:06:42,95cf6e0c-6f40-4e06-af62-89da01393bff,watch-95cf6e0c-6f40-4e06-af62-89da01393bff-0,,,,episode,,,,,,1,629493df-1990-437e-a64f-3adf1f2782c1,7925280,1614485202,10,watched-episode-629493df-1990-437e-a64f-3adf1f2782c1-95cf6e0c-6f40-4e06-af62-89da01393bff,,,watch-date-1614485202,true,us
2021-05-05 21:50:40,305074,13991889,watch,My Hero Academia,,2021-05-05 21:50:40,95d6f3ea-a994-4dde-9aca-4f825a37a8e9,watch-95d6f3ea-a994-4dde-9aca-4f825a37a8e9-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7467228,1620251440,6,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-95d6f3ea-a994-4dde-9aca-4f825a37a8e9,,,watch-date-1620251440,true,us
2022-04-14 02:10:27,,13991889,watch,,,2022-04-14 02:10:27,9639167d-e53e-4a6e-9ec2-61628bc65858,watch-9639167d-e53e-4a6e-9ec2-61628bc65858-0,,,,movie,Turning Red,watch-release-date-2022-03-11,2022-03-11 00:00:00,watch-alpha-turning-red,6000,,,,,,,,,watch-date-1649902227,,US
2021-10-02 14:17:16,284131,13991889,watch,The Seven Deadly Sins,,2021-10-02 14:17:16,9691e35c-8fcb-4f38-a5a8-bf467dc80a53,watch-9691e35c-8fcb-4f38-a5a8-bf467dc80a53-0,,,,episode,,,,,1440,4,6436b274-ca56-4d2f-8c68-2956bc0fcab6,8139319,1633184236,11,watched-episode-6436b274-ca56-4d2f-8c68-2956bc0fcab6-9691e35c-8fcb-4f38-a5a8-bf467dc80a53,,,watch-date-1633184236,true,us
2021-10-16 04:43:52,348545,13991889,watch,Demon Slayer: Kimetsu no Yaiba,,2021-10-16 04:43:52,96a21826-3af6-4c97-94fc-16370cb87a04,watch-96a21826-3af6-4c97-94fc-16370cb87a04-0,,,,episode,,,,,1440,2,015f238e-e893-4c3a-973a-674eb2a1df87,8747422,1634359432,1,watched-episode-015f238e-e893-4c3a-973a-674eb2a1df87-96a21826-3af6-4c97-94fc-16370cb87a04,,,watch-date-1634359432,true,us
2021-02-10 13:43:30,348002,13991889,watch,The Promised Neverland,,2021-02-10 13:43:30,96c339b2-db29-4ceb-a3b4-5e16bb74f8ad,watch-96c339b2-db29-4ceb-a3b4-5e16bb74f8ad-0,,,,episode,,,,,,2,fba3a83c-e062-4bea-a884-245e69f3931a,8128377,1612964610,5,watched-episode-fba3a83c-e062-4bea-a884-245e69f3931a-96c339b2-db29-4ceb-a3b4-5e16bb74f8ad,,,watch-date-1612964610,true,us
2020-12-12 06:12:34,377543,13991889,watch,JUJUTSU KAISEN,,2020-12-12 06:12:34,96c67859-f362-487e-8569-276553f418a8,watch-96c67859-f362-487e-8569-276553f418a8-0,,,,episode,,,,,,1,629493df-1990-437e-a64f-3adf1f2782c1,7925272,1607753554,2,watched-episode-629493df-1990-437e-a64f-3adf1f2782c1-96c67859-f362-487e-8569-276553f418a8,,,watch-date-1607753554,true,us
2020-02-17 16:08:59,,13991889,watch,,,2020-02-17 16:08:59,96e53d6d-0f77-452b-ad3b-cd321143a34d,watch-96e53d6d-0f77-452b-ad3b-cd321143a34d-0,,0,,movie,기생충,,0001-01-01 00:00:00,,,,,,,,,,,,,
2020-07-02 18:34:50,,13991889,watch,,,2020-07-02 18:34:50,970a2201-6a0c-4b1e-9e35-6aa2fa25a748,watch-970a2201-6a0c-4b1e-9e35-6aa2fa25a748-0,,0,,movie,Zombieland: Double Tap,,0001-01-01 00:00:00,,,,,,,,,,,,,
2019-08-10 05:48:00,,13991889,watch,,,2019-08-10 05:48:00,9722666f-dbc4-41cd-a917-2bd26e3ef21c,watch-9722666f-dbc4-41cd-a917-2bd26e3ef21c-0,,0,,movie,Ice Age,,,,,,,,,,,,,,,
2021-12-08 03:52:58,,13991889,watch,,,2021-12-08 03:52:58,974fcd5c-26fd-4068-bbbd-437317265f58,watch-974fcd5c-26fd-4068-bbbd-437317265f58-0,,,,movie,Pourris gâtés,watch-release-date-2021-09-15,2021-09-15 00:00:00,watch-alpha-spoiled-brats,5700,,,,,,,,,watch-date-1638935578,,AR
2019-08-10 05:52:45,,13991889,watch,,,2019-08-10 05:52:45,9787e50b-2f06-4b57-bd7a-ac308d701efa,watch-9787e50b-2f06-4b57-bd7a-ac308d701efa-0,,0,,movie,Snow White and the Seven Dwarfs,,,,,,,,,,,,,,,
2019-08-10 05:56:11,,13991889,watch,,,2019-08-10 05:56:11,9799ee60-4e2f-439c-a9b6-832d03c99dd6,watch-9799ee60-4e2f-439c-a9b6-832d03c99dd6-0,,0,,movie,Beauty and the Beast,,,,,,,,,,,,,,,
2023-12-27 23:25:51,,13991889,watch,,,2023-12-27 23:25:51,97c0c948-4abc-46cb-98b5-ede8ea3a78e7,watch-97c0c948-4abc-46cb-98b5-ede8ea3a78e7-0,,,,movie,Fair Play,watch-release-date-2023-10-06,2023-10-06 00:00:00,watch-alpha-fair-play,6780,,,,,,,,,watch-date-1703719551,,US
2023-08-14 00:27:59,,13991889,watch,,,2023-08-14 00:27:59,986ce017-4a8b-413d-95ae-ab7bff682969,watch-986ce017-4a8b-413d-95ae-ab7bff682969-0,,,,movie,The Pope's Exorcist,watch-release-date-2023-05-11,2023-05-11 00:00:00,watch-alpha-the-pope's-exorcist,6180,,,,,,,,,watch-date-1691972879,,AR
2021-03-09 03:32:35,339353,13991889,watch,B: The Beginning,,2021-03-09 03:32:35,98c2a4b3-e5d3-4599-9068-4b961974e209,watch-98c2a4b3-e5d3-4599-9068-4b961974e209-0,,,,episode,,,,,,1,ad1dcc9f-bf02-40c6-8524-fda5fc171955,6497904,1615260755,3,watched-episode-ad1dcc9f-bf02-40c6-8524-fda5fc171955-98c2a4b3-e5d3-4599-9068-4b961974e209,,,watch-date-1615260755,true,us
2019-08-08 05:11:21,,13991889,watch,,,2019-08-08 05:11:21,98cc1928-fa5e-4c00-a0e7-762d1f73a1fc,watch-98cc1928-fa5e-4c00-a0e7-762d1f73a1fc-0,,0,,movie,,,,,,,,,,,,,,,,
2019-08-10 05:55:18,,13991889,watch,,,2019-08-10 05:55:18,98d1ffda-5bd1-4db4-835f-2bcc9e1612f4,watch-98d1ffda-5bd1-4db4-835f-2bcc9e1612f4-0,,0,,movie,Alice Through the Looking Glass,,,,,,,,,,,,,,,
2019-08-10 05:55:34,,13991889,watch,,,2019-08-10 05:55:34,98d4f9bb-79e7-4147-b366-d3a62053b38a,watch-98d4f9bb-79e7-4147-b366-d3a62053b38a-0,,0,,movie,Fantastic Four: Rise of the Silver Surfer,,,,,,,,,,,,,,,
2024-05-16 03:40:59,,13991889,watch,,,2024-05-16 03:40:59,991c2451-84de-4da0-9510-05a29811b125,watch-991c2451-84de-4da0-9510-05a29811b125-0,,,,movie,The Idea of You,watch-release-date-2024-05-02,2024-05-02 00:00:00,watch-alpha-the-idea-of-you,5640,,,,,,,,,watch-date-1715830859,,US
